gameID,optimisationTechnique,objectiveFunction,score,computationTime
2,Greedy,ttv,11.0,60011
2,Greedy,ttc,0.0,60001
2,Greedy,ttv,0.0,60001
2,Greedy,ttc,1.0,60001
2,Greedy,ttv,22.0,60002
2,Greedy,ttc,0.0,60001
2,Greedy,ttv,0.0,60001
2,Greedy,ttc,0.0,60000
2,Greedy,ttv,15.0,60001
2,Greedy,ttc,0.0,60001
2,Greedy,ttv,0.0,60001
2,Greedy,ttc,1.0,60002
2,Greedy,ttv,15.0,60001
2,Greedy,ttc,1.0,60001
2,Greedy,ttv,0.0,60002
2,Greedy,ttc,0.0,60001
2,Greedy,ttv,23.0,60004
2,Greedy,ttc,2.0,60026
2,Greedy,ttv,10.0,60005
3,Greedy,ttc,0.0,1
3,Greedy,ttv,33.0,1
3,Greedy,ttc,2.0,12
3,Greedy,ttv,0.0,7
3,Greedy,ttc,0.0,19
3,Greedy,ttv,18.0,11
3,Greedy,ttc,0.0,11
3,Greedy,ttv,0.0,14
3,Greedy,ttc,0.0,12
3,Greedy,ttv,0.0,6
3,Greedy,ttc,0.0,12
3,Greedy,ttv,21.0,1326
3,Greedy,ttc,2.0,186
3,Greedy,ttv,0.0,2
3,Greedy,ttc,0.0,2
3,Greedy,ttv,11.0,42
3,Greedy,ttc,0.0,87
3,Greedy,ttv,0.0,49
3,Greedy,ttc,0.0,60
3,Greedy,ttv,43.0,10741
3,Greedy,ttc,7.0,20085
3,Greedy,ttv,31.0,60032
3,Greedy,ttc,0.0,12150
3,Greedy,ttv,0.0,2944
3,Greedy,ttc,0.0,20031
3,Greedy,ttv,6.0,9732
3,Greedy,ttc,0.0,60003
3,Greedy,ttv,0.0,9781
3,Greedy,ttc,3.0,60026
3,Greedy,ttv,0.0,10542
3,Greedy,ttc,0.0,60003
3,Greedy,ttv,0.0,21771
3,Greedy,ttc,2.0,60009
3,Greedy,ttv,8.0,60003
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,3.0,60019
3,Greedy,ttv,0.0,60003
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,1.0,60002
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,33.0,60002
3,Greedy,ttc,4.0,60050
3,Greedy,ttv,12.0,26127
3,Greedy,ttc,0.0,12592
3,Greedy,ttv,0.0,26622
3,Greedy,ttc,0.0,12897
3,Greedy,ttv,0.0,27019
3,Greedy,ttc,2.0,15134
3,Greedy,ttv,3.0,3898
3,Greedy,ttc,0.0,419
3,Greedy,ttv,0.0,394
3,Greedy,ttc,0.0,463
3,Greedy,ttv,3.0,10779
3,Greedy,ttc,3.0,60011
3,Greedy,ttv,22.0,60008
3,Greedy,ttc,0.0,12
3,Greedy,ttv,8.0,57
3,Greedy,ttc,1.0,2699
3,Greedy,ttv,0.0,4707
3,Greedy,ttc,0.0,2607
3,Greedy,ttv,16.0,60006
3,Greedy,ttc,0.0,60003
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,2.0,60005
3,Greedy,ttv,17.0,60010
3,Greedy,ttc,2.0,60010
3,Greedy,ttv,2.0,19
3,Greedy,ttc,0.0,31
3,Greedy,ttv,0.0,20
3,Greedy,ttc,1.0,577
3,Greedy,ttv,7.0,44841
3,Greedy,ttc,0.0,1
3,Greedy,ttv,1.0,5
4,Greedy,ttc,0.0,1
4,Greedy,ttv,62.0,8
4,Greedy,ttc,7.0,1315
4,Greedy,ttv,24.0,1756
4,Greedy,ttc,0.0,5
4,Greedy,ttv,0.0,4
4,Greedy,ttc,1.0,10
4,Greedy,ttv,0.0,1
4,Greedy,ttc,0.0,1
4,Greedy,ttv,0.0,0
4,Greedy,ttc,0.0,1
4,Greedy,ttv,15.0,6
4,Greedy,ttc,4.0,9016
4,Greedy,ttv,0.0,5473
4,Greedy,ttc,0.0,9477
4,Greedy,ttv,0.0,5483
4,Greedy,ttc,0.0,9935
4,Greedy,ttv,3.0,11182
4,Greedy,ttc,0.0,10433
4,Greedy,ttv,0.0,5259
4,Greedy,ttc,0.0,10413
4,Greedy,ttv,0.0,5406
4,Greedy,ttc,0.0,10722
4,Greedy,ttv,14.0,7622
4,Greedy,ttc,0.0,13
4,Greedy,ttv,5.0,313
4,Greedy,ttc,6.0,37047
4,Greedy,ttv,0.0,120
4,Greedy,ttc,0.0,154
4,Greedy,ttv,0.0,400
4,Greedy,ttc,0.0,128
4,Greedy,ttv,58.0,60015
4,Greedy,ttc,6.0,60076
4,Greedy,ttv,11.0,398
4,Greedy,ttc,0.0,100
4,Greedy,ttv,0.0,416
4,Greedy,ttc,0.0,112
4,Greedy,ttv,0.0,411
4,Greedy,ttc,3.0,60008
4,Greedy,ttv,19.0,4518
4,Greedy,ttc,0.0,21
4,Greedy,ttv,0.0,120
4,Greedy,ttc,2.0,60020
5,Greedy,ttc,3.0,1
5,Greedy,ttv,33.0,2
5,Greedy,ttc,0.0,0
5,Greedy,ttv,0.0,0
5,Greedy,ttc,0.0,1
5,Greedy,ttv,0.0,1
5,Greedy,ttc,3.0,1
5,Greedy,ttv,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttv,30.0,1
5,Greedy,ttc,1.0,4
5,Greedy,ttv,0.0,5
5,Greedy,ttc,0.0,3
5,Greedy,ttv,0.0,6
5,Greedy,ttc,0.0,10
5,Greedy,ttv,11.0,10
5,Greedy,ttc,0.0,3
5,Greedy,ttv,0.0,5
5,Greedy,ttc,0.0,4
5,Greedy,ttv,16.0,19
5,Greedy,ttc,3.0,2
5,Greedy,ttv,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttv,0.0,1
5,Greedy,ttc,3.0,1
5,Greedy,ttv,8.0,3
5,Greedy,ttc,0.0,3
5,Greedy,ttv,0.0,3
5,Greedy,ttc,0.0,3
5,Greedy,ttv,0.0,3
5,Greedy,ttc,0.0,9
5,Greedy,ttv,52.0,10935
5,Greedy,ttc,3.0,60046
5,Greedy,ttv,0.0,4
5,Greedy,ttc,0.0,7
5,Greedy,ttv,0.0,3
5,Greedy,ttc,0.0,3
5,Greedy,ttv,0.0,3
5,Greedy,ttc,3.0,368
5,Greedy,ttv,30.0,918
5,Greedy,ttc,1.0,61
5,Greedy,ttv,0.0,59
5,Greedy,ttc,0.0,67
5,Greedy,ttv,0.0,94
5,Greedy,ttc,0.0,79
5,Greedy,ttv,15.0,125
5,Greedy,ttc,4.0,60081
5,Greedy,ttv,0.0,5919
5,Greedy,ttc,0.0,5773
5,Greedy,ttv,0.0,5976
5,Greedy,ttc,0.0,5951
5,Greedy,ttv,2.0,59508
5,Greedy,ttc,0.0,60001
5,Greedy,ttv,0.0,60003
5,Greedy,ttc,3.0,60042
5,Greedy,ttv,33.0,60045
5,Greedy,ttc,0.0,60002
5,Greedy,ttv,0.0,60002
5,Greedy,ttc,1.0,60001
5,Greedy,ttv,0.0,60001
5,Greedy,ttc,0.0,60001
5,Greedy,ttv,13.0,60004
5,Greedy,ttc,0.0,5734
5,Greedy,ttv,0.0,5627
5,Greedy,ttc,3.0,60043
5,Greedy,ttv,40.0,60006
5,Greedy,ttc,1.0,2789
5,Greedy,ttv,0.0,6163
5,Greedy,ttc,0.0,2852
5,Greedy,ttv,0.0,6411
5,Greedy,ttc,1.0,36468
5,Greedy,ttv,29.0,60003
5,Greedy,ttc,0.0,4475
5,Greedy,ttv,0.0,4858
5,Greedy,ttc,3.0,60044
5,Greedy,ttv,13.0,60006
5,Greedy,ttc,0.0,35573
5,Greedy,ttv,5.0,60002
5,Greedy,ttc,0.0,269
5,Greedy,ttv,0.0,113
5,Greedy,ttc,1.0,5465
5,Greedy,ttv,17.0,14418
5,Greedy,ttc,0.0,13544
5,Greedy,ttv,0.0,14708
5,Greedy,ttc,1.0,60002
5,Greedy,ttv,13.0,60005
5,Greedy,ttc,0.0,5935
5,Greedy,ttv,13.0,37406
5,Greedy,ttc,1.0,60006
5,Greedy,ttv,6.0,60003
5,Greedy,ttc,0.0,1491
5,Greedy,ttv,0.0,1135
5,Greedy,ttc,1.0,32920
5,Greedy,ttv,22.0,60007
5,Greedy,ttc,1.0,60004
5,Greedy,ttv,0.0,1724
5,Greedy,ttc,0.0,1674
5,Greedy,ttv,12.0,22316
5,Greedy,ttc,2.0,60018
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,6.0,3
6,Greedy,ttc,4.0,13
6,Greedy,ttcwscm,0.0,6
6,Greedy,ttc,0.0,7
6,Greedy,ttcwscm,0.0,6
6,Greedy,ttc,3.0,2736
6,Greedy,ttcwscm,0.0,6
6,Greedy,ttc,0.0,6
6,Greedy,ttcwscm,0.0,6
6,Greedy,ttc,0.0,6
6,Greedy,ttcwscm,0.0,28
6,Greedy,ttc,0.0,5
6,Greedy,ttcwscm,0.0,5
6,Greedy,ttc,0.0,5
6,Greedy,ttcwscm,4.075000000000001,2491
6,Greedy,ttc,7.0,60046
6,Greedy,ttcwscm,2.1499999999999995,2492
6,Greedy,ttc,0.0,82
6,Greedy,ttcwscm,0.0,98
6,Greedy,ttc,0.0,277
6,Greedy,ttcwscm,0.0,99
6,Greedy,ttc,0.0,244
6,Greedy,ttcwscm,3.1749999999999994,54885
6,Greedy,ttc,4.0,60025
6,Greedy,ttcwscm,0.0,919
6,Greedy,ttc,0.0,1955
6,Greedy,ttcwscm,1.2249999999999992,8418
6,Greedy,ttc,1.0,19820
6,Greedy,ttcwscm,0.0,77
6,Greedy,ttc,0.0,57
6,Greedy,ttcwscm,1.2499999999999991,930
6,Greedy,ttc,2.0,60012
6,Greedy,ttcwscm,0.0,60003
6,Greedy,ttc,0.0,60003
6,Greedy,ttcwscm,1.2499999999999991,60004
6,Greedy,ttc,2.0,60008
6,Greedy,ttcwscm,4.275000000000004,60033
6,Greedy,ttc,0.0,1404
6,Greedy,ttcwscm,0.0,493
6,Greedy,ttc,1.0,10582
6,Greedy,ttcwscm,2.324999999999999,60005
6,Greedy,ttc,0.0,2751
6,Greedy,ttcwscm,0.0,1092
6,Greedy,ttc,1.0,39651
6,Greedy,ttcwscm,2.299999999999999,23769
6,Greedy,ttc,1.0,19525
6,Greedy,ttcwscm,0.0,16985
6,Greedy,ttc,0.0,19738
6,Greedy,ttcwscm,0.0,19780
6,Greedy,ttc,2.0,22983
6,Greedy,ttcwscm,1.3999999999999986,46557
6,Greedy,ttc,0.0,60004
6,Greedy,ttcwscm,0.0,46287
6,Greedy,ttc,1.0,60002
6,Greedy,ttcwscm,2.3999999999999986,60003
6,Greedy,ttc,1.0,60002
7,Greedy,ttc,8.0,33
7,Greedy,ttcwscm,5.025,3161
7,Greedy,ttc,2.0,11415
7,Greedy,ttcwscm,3.0749999999999997,5710
7,Greedy,ttc,2.0,5921
7,Greedy,ttcwscm,0.0,5
7,Greedy,ttc,0.0,3
7,Greedy,ttcwscm,3.1249999999999996,101
7,Greedy,ttc,0.0,4
7,Greedy,ttcwscm,0.0,4
7,Greedy,ttc,0.0,5
7,Greedy,ttcwscm,2.1499999999999995,7
7,Greedy,ttc,1.0,28
7,Greedy,ttcwscm,0.0,22
7,Greedy,ttc,0.0,28
7,Greedy,ttcwscm,1.1749999999999994,501
7,Greedy,ttc,1.0,5283
7,Greedy,ttcwscm,1.1499999999999995,5183
7,Greedy,ttc,0.0,12
7,Greedy,ttcwscm,0.0,8
7,Greedy,ttc,0.0,16
7,Greedy,ttcwscm,0.0,10
7,Greedy,ttc,0.0,13
7,Greedy,ttcwscm,0.0,12
7,Greedy,ttc,0.0,14
7,Greedy,ttcwscm,0.0,13
7,Greedy,ttc,2.0,1162
7,Greedy,ttcwscm,2.1999999999999993,883
7,Greedy,ttc,0.0,406
7,Greedy,ttcwscm,0.0,115
7,Greedy,ttc,0.0,375
7,Greedy,ttcwscm,1.2249999999999992,517
7,Greedy,ttc,4.0,60017
7,Greedy,ttcwscm,0.0,8500
7,Greedy,ttc,0.0,8518
7,Greedy,ttcwscm,1.2499999999999991,50681
7,Greedy,ttc,2.0,60003
7,Greedy,ttcwscm,0.0,5433
7,Greedy,ttc,0.0,8211
7,Greedy,ttcwscm,1.274999999999999,14204
7,Greedy,ttc,0.0,21071
7,Greedy,ttcwscm,0.0,14228
7,Greedy,ttc,0.0,21684
7,Greedy,ttcwscm,2.224999999999999,60002
7,Greedy,ttc,0.0,24200
7,Greedy,ttcwscm,0.0,8001
7,Greedy,ttc,0.0,25332
7,Greedy,ttcwscm,1.299999999999999,60003
7,Greedy,ttc,1.0,60002
7,Greedy,ttcwscm,0.0,60001
7,Greedy,ttc,0.0,60002
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,2.0,60003
7,Greedy,ttcwscm,1.299999999999999,60003
7,Greedy,ttc,0.0,60004
7,Greedy,ttcwscm,0.0,32724
7,Greedy,ttc,1.0,60003
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,0.0,60002
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,3.0,60004
7,Greedy,ttcwscm,0.0,1714
7,Greedy,ttc,0.0,3430
7,Greedy,ttcwscm,1.3999999999999986,8071
7,Greedy,ttc,3.0,60062
7,Greedy,ttcwscm,4.400000000000006,60072
7,Greedy,ttc,0.0,24283
7,Greedy,ttcwscm,0.0,25913
7,Greedy,ttc,0.0,25838
7,Greedy,ttcwscm,1.4499999999999984,60003
7,Greedy,ttc,2.0,60043
7,Greedy,ttcwscm,0.0,36003
7,Greedy,ttc,0.0,33149
7,Greedy,ttcwscm,1.4749999999999983,60004
7,Greedy,ttc,1.0,60003
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,0.0,60002
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,2.0,60020
7,Greedy,ttcwscm,2.4499999999999984,60004
7,Greedy,ttc,0.0,19093
7,Greedy,ttcwscm,0.0,48837
7,Greedy,ttc,1.0,60004
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,0.0,60002
7,Greedy,ttcwscm,0.0,60003
7,Greedy,ttc,1.0,60005
7,Greedy,ttcwscm,1.4499999999999984,60003
7,Greedy,ttc,0.0,60002
7,Greedy,ttcwscm,1.549999999999998,60005
7,Greedy,ttc,1.0,60004
7,Greedy,ttcwscm,0.0,60002
7,Greedy,ttc,0.0,60001
7,Greedy,ttcwscm,1.549999999999998,60004
7,Greedy,ttc,1.0,60002
7,Greedy,ttcwscm,0.0,60001
7,Greedy,ttc,0.0,60001
7,Greedy,ttcwscm,1.549999999999998,60001
7,Greedy,ttc,0.0,60002
7,Greedy,ttcwscm,0.0,60001
7,Greedy,ttc,2.0,60002
7,Greedy,ttcwscm,2.549999999999998,60003
7,Greedy,ttc,1.0,60002
8,Greedy,ttc,7.0,17
8,Greedy,ttcwscm,5.025,438
8,Greedy,ttc,0.0,47
8,Greedy,ttcwscm,0.0,186
8,Greedy,ttc,0.0,129
8,Greedy,ttcwscm,0.0,196
8,Greedy,ttc,0.0,99
8,Greedy,ttcwscm,0.0,180
8,Greedy,ttc,1.0,2125
8,Greedy,ttcwscm,2.05,3524
8,Greedy,ttc,0.0,103
8,Greedy,ttcwscm,0.0,168
8,Greedy,ttc,0.0,120
8,Greedy,ttcwscm,0.0,174
8,Greedy,ttc,1.0,521
8,Greedy,ttcwscm,2.0749999999999997,3665
8,Greedy,ttc,0.0,107
8,Greedy,ttcwscm,0.0,140
8,Greedy,ttc,0.0,139
8,Greedy,ttcwscm,0.0,159
8,Greedy,ttc,0.0,122
8,Greedy,ttcwscm,0.0,149
8,Greedy,ttc,0.0,131
8,Greedy,ttcwscm,0.0,165
8,Greedy,ttc,0.0,126
8,Greedy,ttcwscm,0.0,172
8,Greedy,ttc,0.0,130
8,Greedy,ttcwscm,1.0999999999999996,4780
8,Greedy,ttc,1.0,31598
8,Greedy,ttcwscm,0.0,31509
8,Greedy,ttc,0.0,31100
8,Greedy,ttcwscm,2.0749999999999997,36493
8,Greedy,ttc,4.0,30841
8,Greedy,ttcwscm,3.1499999999999995,60012
8,Greedy,ttc,1.0,13724
8,Greedy,ttcwscm,1.1999999999999993,3119
8,Greedy,ttc,0.0,3022
8,Greedy,ttcwscm,0.0,3183
8,Greedy,ttc,0.0,3079
8,Greedy,ttcwscm,2.1999999999999993,6860
8,Greedy,ttc,5.0,13558
8,Greedy,ttcwscm,1.274999999999999,1510
8,Greedy,ttc,0.0,2987
8,Greedy,ttcwscm,0.0,1505
8,Greedy,ttc,0.0,3068
8,Greedy,ttcwscm,0.0,1496
8,Greedy,ttc,2.0,60007
8,Greedy,ttcwscm,2.274999999999999,166
8,Greedy,ttc,0.0,4
8,Greedy,ttcwscm,0.0,3
8,Greedy,ttc,1.0,103
8,Greedy,ttcwscm,2.324999999999999,209
8,Greedy,ttc,0.0,4
8,Greedy,ttcwscm,0.0,7
8,Greedy,ttc,0.0,5
8,Greedy,ttcwscm,1.3499999999999988,1008
8,Greedy,ttc,3.0,5958
8,Greedy,ttcwscm,1.3749999999999987,867
8,Greedy,ttc,1.0,6841
8,Greedy,ttcwscm,0.0,4
8,Greedy,ttc,0.0,2
8,Greedy,ttcwscm,0.0,5
8,Greedy,ttc,0.0,3
8,Greedy,ttcwscm,0.0,5
8,Greedy,ttc,0.0,3
8,Greedy,ttcwscm,1.3999999999999986,1377
8,Greedy,ttc,2.0,13681
8,Greedy,ttcwscm,0.0,5
8,Greedy,ttc,0.0,5
8,Greedy,ttcwscm,0.0,5
8,Greedy,ttc,0.0,4
8,Greedy,ttcwscm,0.0,5
8,Greedy,ttc,1.0,63
8,Greedy,ttcwscm,3.3999999999999986,60054
8,Greedy,ttc,1.0,119
8,Greedy,ttcwscm,0.0,985
8,Greedy,ttc,0.0,118
8,Greedy,ttcwscm,3.4749999999999983,1516
8,Greedy,ttc,1.0,6365
8,Greedy,ttcwscm,0.0,6036
8,Greedy,ttc,0.0,6369
8,Greedy,ttcwscm,1.4749999999999985,23773
8,Greedy,ttc,2.0,60005
8,Greedy,ttcwscm,1.4499999999999986,60002
8,Greedy,ttc,1.0,60003
8,Greedy,ttcwscm,0.0,60002
8,Greedy,ttc,0.0,60002
8,Greedy,ttcwscm,1.4999999999999984,60002
8,Greedy,ttc,2.0,60001
8,Greedy,ttcwscm,0.0,60001
8,Greedy,ttc,0.0,60000
8,Greedy,ttcwscm,3.4499999999999984,60003
8,Greedy,ttc,3.0,60046
8,Greedy,ttcwscm,1.5499999999999983,60003
8,Greedy,ttc,1.0,60007
8,Greedy,ttcwscm,0.0,60004
8,Greedy,ttc,0.0,60004
8,Greedy,ttcwscm,2.599999999999998,60005
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,3.0,2
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,0.0,1
9,Greedy,ttc,3.0,1
9,Greedy,ttcwscm,3.0,6
9,Greedy,ttc,2.0,96
9,Greedy,ttcwscm,1.025,35
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,0.0,0
9,Greedy,ttc,3.0,62
9,Greedy,ttcwscm,3.1249999999999996,4
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,0.0,1
9,Greedy,ttc,3.0,1
9,Greedy,ttcwscm,1.1499999999999995,4
9,Greedy,ttc,0.0,5
9,Greedy,ttcwscm,0.0,4
9,Greedy,ttc,0.0,3
9,Greedy,ttcwscm,0.0,3
9,Greedy,ttc,2.0,7
9,Greedy,ttcwscm,0.0,1
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,1.1749999999999994,10
9,Greedy,ttc,0.0,11
9,Greedy,ttcwscm,0.0,12
9,Greedy,ttc,0.0,10
9,Greedy,ttcwscm,3.1999999999999993,31077
9,Greedy,ttc,3.0,60046
9,Greedy,ttcwscm,0.0,7
9,Greedy,ttc,0.0,8
9,Greedy,ttcwscm,0.0,7
9,Greedy,ttc,0.0,8
9,Greedy,ttcwscm,3.224999999999999,60047
9,Greedy,ttc,2.0,12
9,Greedy,ttcwscm,1.274999999999999,3
9,Greedy,ttc,2.0,79
9,Greedy,ttcwscm,1.299999999999999,1
9,Greedy,ttc,0.0,1
9,Greedy,ttcwscm,0.0,2
9,Greedy,ttc,0.0,2
9,Greedy,ttcwscm,1.299999999999999,111
9,Greedy,ttc,1.0,1696
9,Greedy,ttcwscm,0.0,786
9,Greedy,ttc,0.0,1234
9,Greedy,ttcwscm,2.299999999999999,1079
9,Greedy,ttc,5.0,15417
9,Greedy,ttcwscm,1.3749999999999987,86
9,Greedy,ttc,0.0,121
9,Greedy,ttcwscm,0.0,143
9,Greedy,ttc,0.0,159
9,Greedy,ttcwscm,1.3749999999999987,2871
9,Greedy,ttc,2.0,60018
9,Greedy,ttcwscm,1.3999999999999986,693
9,Greedy,ttc,0.0,863
9,Greedy,ttcwscm,0.0,685
9,Greedy,ttc,1.0,34843
9,Greedy,ttcwscm,2.324999999999999,60004
9,Greedy,ttc,0.0,4046
9,Greedy,ttcwscm,0.0,1255
9,Greedy,ttc,0.0,4090
9,Greedy,ttcwscm,0.0,1565
9,Greedy,ttc,1.0,5952
9,Greedy,ttcwscm,1.4249999999999985,20730
9,Greedy,ttc,0.0,47244
9,Greedy,ttcwscm,0.0,20479
9,Greedy,ttc,3.0,60037
9,Greedy,ttcwscm,0.0,22198
9,Greedy,ttc,0.0,46368
9,Greedy,ttcwscm,1.4499999999999984,60001
9,Greedy,ttc,2.0,60009
9,Greedy,ttcwscm,0.0,60002
