gameID,optimisationTechnique,objectiveFunction,score,computationTime
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,3.0,60016
3,Greedy,ttv,5.0,60002
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,2.0,60005
3,Greedy,ttv,0.0,60002
3,Greedy,ttc,0.0,60002
3,Greedy,ttv,21.0,60004
3,Greedy,ttc,1.0,60002
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,0.0,60001
3,Greedy,ttv,0.0,60001
3,Greedy,ttc,1.0,60002
3,Greedy,ttv,18.0,60005
3,Greedy,ttc,1.0,60008
4,Greedy,ttc,0.0,1
4,Greedy,ttcwscm,3.0,1
4,Greedy,ttc,2.0,7
4,Greedy,ttcwscm,0.0,11
4,Greedy,ttc,0.0,7
4,Greedy,ttcwscm,0.0,53
4,Greedy,ttc,0.0,6
4,Greedy,ttcwscm,0.0,27
4,Greedy,ttc,3.0,18
4,Greedy,ttcwscm,1.025,1782
4,Greedy,ttc,0.0,146
4,Greedy,ttcwscm,0.0,1694
4,Greedy,ttc,3.0,331
4,Greedy,ttcwscm,1.0499999999999998,26455
4,Greedy,ttc,0.0,6197
4,Greedy,ttcwscm,0.0,26822
4,Greedy,ttc,3.0,60017
4,Greedy,ttcwscm,0.0,27301
4,Greedy,ttc,0.0,5953
4,Greedy,ttcwscm,0.0,28143
4,Greedy,ttc,0.0,6288
4,Greedy,ttcwscm,3.0999999999999996,60018
4,Greedy,ttc,1.0,46896
4,Greedy,ttcwscm,2.0999999999999996,60003
4,Greedy,ttc,2.0,56826
4,Greedy,ttcwscm,3.1499999999999995,42089
4,Greedy,ttc,1.0,7606
4,Greedy,ttcwscm,0.0,29510
4,Greedy,ttc,0.0,7639
4,Greedy,ttcwscm,0.0,30357
4,Greedy,ttc,0.0,7905
4,Greedy,ttcwscm,2.1749999999999994,38671
4,Greedy,ttc,0.0,899
4,Greedy,ttcwscm,0.0,2041
4,Greedy,ttc,0.0,998
4,Greedy,ttcwscm,0.0,2095
4,Greedy,ttc,1.0,12485
4,Greedy,ttcwscm,2.1999999999999993,60012
4,Greedy,ttc,0.0,914
4,Greedy,ttcwscm,0.0,2098
4,Greedy,ttc,0.0,913
4,Greedy,ttcwscm,3.249999999999999,60023
4,Greedy,ttc,1.0,9980
4,Greedy,ttcwscm,0.0,8189
4,Greedy,ttc,0.0,9803
4,Greedy,ttcwscm,2.1999999999999993,60010
4,Greedy,ttc,2.0,1626
4,Greedy,ttcwscm,0.0,11
4,Greedy,ttc,0.0,13
4,Greedy,ttcwscm,0.0,12
4,Greedy,ttc,1.0,1223
4,Greedy,ttcwscm,2.274999999999999,9443
4,Greedy,ttc,2.0,893
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,0.0,2
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,0.0,6
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,3.0,60066
4,Greedy,ttcwscm,4.375000000000004,60090
4,Greedy,ttc,2.0,60019
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,0.0,2
4,Greedy,ttcwscm,0.0,2
4,Greedy,ttc,2.0,441
4,Greedy,ttcwscm,0.0,0
4,Greedy,ttc,0.0,0
4,Greedy,ttcwscm,3.4499999999999984,3291
4,Greedy,ttc,2.0,33520
4,Greedy,ttcwscm,1.4499999999999984,60012
4,Greedy,ttc,0.0,0
4,Greedy,ttcwscm,0.0,1
4,Greedy,ttc,2.0,7435
4,Greedy,ttcwscm,2.4249999999999985,60020
4,Greedy,ttc,0.0,60004
4,Greedy,ttcwscm,0.0,60003
4,Greedy,ttc,1.0,60005
4,Greedy,ttcwscm,1.5249999999999984,1133
4,Greedy,ttc,0.0,864
4,Greedy,ttcwscm,0.0,1036
4,Greedy,ttc,1.0,19475
4,Greedy,ttcwscm,1.5249999999999984,60008
4,Greedy,ttc,1.0,60003
5,Greedy,ttc,3.0,1
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,3.025,1
5,Greedy,ttc,0.0,1
5,Greedy,ttcwscm,0.0,1
5,Greedy,ttc,3.0,2
5,Greedy,ttcwscm,1.0499999999999998,4
5,Greedy,ttc,0.0,3
5,Greedy,ttcwscm,0.0,3
5,Greedy,ttc,0.0,3
5,Greedy,ttcwscm,4.050000000000001,71
5,Greedy,ttc,2.0,3839
5,Greedy,ttcwscm,0.0,2
5,Greedy,ttc,0.0,2
5,Greedy,ttcwscm,1.0999999999999996,7
5,Greedy,ttc,3.0,15
5,Greedy,ttcwscm,0.0,8
5,Greedy,ttc,0.0,7
5,Greedy,ttcwscm,0.0,8
5,Greedy,ttc,1.0,119
5,Greedy,ttcwscm,0.0,624
5,Greedy,ttc,0.0,140
5,Greedy,ttcwscm,0.0,643
5,Greedy,ttc,0.0,147
5,Greedy,ttcwscm,0.0,657
5,Greedy,ttc,3.0,60011
5,Greedy,ttcwscm,2.1499999999999995,871
5,Greedy,ttc,0.0,17
5,Greedy,ttcwscm,0.0,20
5,Greedy,ttc,1.0,2397
5,Greedy,ttcwscm,0.0,2813
5,Greedy,ttc,0.0,2416
5,Greedy,ttcwscm,2.1749999999999994,3326
5,Greedy,ttc,0.0,18
5,Greedy,ttcwscm,0.0,19
5,Greedy,ttc,0.0,19
5,Greedy,ttcwscm,3.224999999999999,5562
5,Greedy,ttc,3.0,147
5,Greedy,ttcwscm,1.2499999999999991,5050
5,Greedy,ttc,0.0,917
5,Greedy,ttcwscm,0.0,5016
5,Greedy,ttc,3.0,1798
5,Greedy,ttcwscm,3.299999999999999,10300
5,Greedy,ttc,0.0,878
5,Greedy,ttcwscm,0.0,4826
5,Greedy,ttc,0.0,879
5,Greedy,ttcwscm,1.299999999999999,60006
5,Greedy,ttc,2.0,39054
5,Greedy,ttcwscm,1.3249999999999988,36986
5,Greedy,ttc,0.0,9018
5,Greedy,ttcwscm,0.0,37780
5,Greedy,ttc,3.0,60018
5,Greedy,ttcwscm,5.350000000000005,60060
5,Greedy,ttc,0.0,60002
5,Greedy,ttcwscm,0.0,60002
5,Greedy,ttc,1.0,60002
5,Greedy,ttcwscm,3.3749999999999987,60021
5,Greedy,ttc,3.0,60007
5,Greedy,ttcwscm,1.4499999999999988,60005
6,Greedy,ttc,3.0,6
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,0.0,1
6,Greedy,ttcwscm,5.0,27
6,Greedy,ttc,5.0,430
6,Greedy,ttcwscm,1.0749999999999997,35
6,Greedy,ttc,2.0,359
6,Greedy,ttcwscm,0.0,2
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,3.1249999999999996,4
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,0.0,2
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,0.0,2
6,Greedy,ttc,0.0,4
6,Greedy,ttcwscm,0.0,13
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,0.0,2
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,3.1499999999999995,93
6,Greedy,ttc,3.0,28
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,0.0,12
6,Greedy,ttcwscm,3.1999999999999993,4
6,Greedy,ttc,0.0,3
6,Greedy,ttcwscm,0.0,1
6,Greedy,ttc,3.0,268
6,Greedy,ttcwscm,3.1999999999999993,52
6,Greedy,ttc,2.0,2022
6,Greedy,ttcwscm,0.0,733
6,Greedy,ttc,0.0,2151
6,Greedy,ttcwscm,2.249999999999999,1119
6,Greedy,ttc,0.0,679
6,Greedy,ttcwscm,0.0,143
6,Greedy,ttc,0.0,695
6,Greedy,ttcwscm,0.0,157
6,Greedy,ttc,2.0,1934
6,Greedy,ttcwscm,0.0,5
6,Greedy,ttc,0.0,5
6,Greedy,ttcwscm,0.0,5
6,Greedy,ttc,0.0,5
6,Greedy,ttcwscm,2.299999999999999,2440
6,Greedy,ttc,1.0,3
6,Greedy,ttcwscm,1.324999999999999,15
6,Greedy,ttc,0.0,20
6,Greedy,ttcwscm,0.0,16
6,Greedy,ttc,0.0,18
6,Greedy,ttcwscm,0.0,18
6,Greedy,ttc,1.0,830
6,Greedy,ttcwscm,0.0,2186
6,Greedy,ttc,0.0,819
6,Greedy,ttcwscm,0.0,2223
6,Greedy,ttc,3.0,1633
6,Greedy,ttcwscm,3.3499999999999988,60076
6,Greedy,ttc,1.0,4766
6,Greedy,ttcwscm,0.0,10582
6,Greedy,ttc,0.0,4885
6,Greedy,ttcwscm,0.0,10932
6,Greedy,ttc,3.0,10041
6,Greedy,ttcwscm,0.0,11977
6,Greedy,ttc,0.0,4637
6,Greedy,ttcwscm,1.3999999999999988,57830
6,Greedy,ttc,2.0,60003
6,Greedy,ttcwscm,2.4249999999999985,60022
6,Greedy,ttc,0.0,60002
6,Greedy,ttcwscm,0.0,60003
6,Greedy,ttc,1.0,60001
6,Greedy,ttcwscm,2.3999999999999986,60003
6,Greedy,ttc,0.0,60002
6,Greedy,ttcwscm,0.0,60001
6,Greedy,ttc,1.0,60002
6,Greedy,ttcwscm,3.4249999999999985,60069
6,Greedy,ttc,0.0,60003
6,Greedy,ttcwscm,0.0,60002
6,Greedy,ttc,0.0,60004
6,Greedy,ttcwscm,1.4749999999999983,60002
6,Greedy,ttc,1.0,60002
6,Greedy,ttcwscm,0.0,604
6,Greedy,ttc,0.0,597
6,Greedy,ttcwscm,0.0,595
6,Greedy,ttc,1.0,60007
6,Greedy,ttcwscm,2.524999999999998,60018
6,Greedy,ttc,0.0,12725
6,Greedy,ttcwscm,0.0,5181
6,Greedy,ttc,4.0,60320
7,Greedy,ttc,6.0,24
7,Greedy,ttvwscm,45.05,3
7,Greedy,ttc,0.0,1
7,Greedy,ttvwscm,0.0,0
7,Greedy,ttc,0.0,0
7,Greedy,ttvwscm,0.0,1
7,Greedy,ttc,0.0,1
7,Greedy,ttvwscm,23.074999999999996,3
7,Greedy,ttc,0.0,9
7,Greedy,ttvwscm,0.0,4
7,Greedy,ttc,0.0,2
7,Greedy,ttvwscm,37.074999999999996,110
7,Greedy,ttc,1.0,50
7,Greedy,ttvwscm,0.0,58
7,Greedy,ttc,0.0,68
7,Greedy,ttvwscm,0.0,32
7,Greedy,ttc,3.0,49964
7,Greedy,ttvwscm,39.099999999999994,60032
7,Greedy,ttc,3.0,13444
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,2
7,Greedy,ttvwscm,0.0,2
7,Greedy,ttc,0.0,2
7,Greedy,ttvwscm,23.17499999999999,25
7,Greedy,ttc,0.0,12
7,Greedy,ttvwscm,0.0,28
7,Greedy,ttc,1.0,387
7,Greedy,ttvwscm,45.14999999999999,4440
7,Greedy,ttc,0.0,91
7,Greedy,ttvwscm,0.0,93
7,Greedy,ttc,0.0,159
7,Greedy,ttvwscm,18.224999999999987,196
7,Greedy,ttc,1.0,5289
7,Greedy,ttvwscm,0.0,2419
7,Greedy,ttc,0.0,5377
7,Greedy,ttvwscm,0.0,2491
7,Greedy,ttc,1.0,25844
7,Greedy,ttvwscm,25.14999999999999,60006
7,Greedy,ttc,1.0,32
7,Greedy,ttvwscm,0.0,19
7,Greedy,ttc,0.0,24
7,Greedy,ttvwscm,0.0,20
7,Greedy,ttc,0.0,23
7,Greedy,ttvwscm,21.274999999999984,452
7,Greedy,ttc,0.0,117
7,Greedy,ttvwscm,0.0,397
7,Greedy,ttc,1.0,2787
7,Greedy,ttvwscm,26.274999999999984,5755
7,Greedy,ttc,0.0,116
7,Greedy,ttvwscm,0.0,387
7,Greedy,ttc,4.0,60028
7,Greedy,ttvwscm,16.32499999999998,3838
7,Greedy,ttc,1.0,730
7,Greedy,ttvwscm,0.0,1713
7,Greedy,ttc,0.0,686
7,Greedy,ttvwscm,23.34999999999998,7307
7,Greedy,ttc,3.0,60004
7,Greedy,ttvwscm,0.0,7576
7,Greedy,ttc,0.0,4055
7,Greedy,ttvwscm,0.0,14379
7,Greedy,ttc,1.0,60003
7,Greedy,ttvwscm,25.34999999999998,60003
7,Greedy,ttc,0.0,743
7,Greedy,ttvwscm,0.0,621
7,Greedy,ttc,1.0,6125
7,Greedy,ttvwscm,0.0,11513
7,Greedy,ttc,0.0,6149
7,Greedy,ttvwscm,0.0,11557
7,Greedy,ttc,1.0,60002
7,Greedy,ttvwscm,23.399999999999977,60002
7,Greedy,ttc,0.0,60001
7,Greedy,ttvwscm,0.0,60001
7,Greedy,ttc,0.0,60000
7,Greedy,ttvwscm,2.3999999999999986,60002
7,Greedy,ttc,0.0,60001
7,Greedy,ttvwscm,0.0,60001
7,Greedy,ttc,0.0,60001
7,Greedy,ttvwscm,5.425000000000005,60001
7,Greedy,ttc,2.0,60002
7,Greedy,ttvwscm,5.4500000000000055,60001
7,Greedy,ttc,0.0,60001
7,Greedy,ttvwscm,0.0,60001
7,Greedy,ttc,3.0,60002
7,Greedy,ttvwscm,21.474999999999977,60010
7,Greedy,ttc,2.0,60002
7,Greedy,ttvwscm,0.0,60001
7,Greedy,ttc,0.0,60001
7,Greedy,ttvwscm,16.499999999999975,60005
8,Greedy,ttc,0.0,1
8,Greedy,ttvwscm,71.0,24
8,Greedy,ttc,5.0,12
8,Greedy,ttvwscm,0.0,6
8,Greedy,ttc,0.0,6
8,Greedy,ttvwscm,0.0,5
8,Greedy,ttc,3.0,11
8,Greedy,ttvwscm,0.0,6
8,Greedy,ttc,0.0,5
8,Greedy,ttvwscm,0.0,6
8,Greedy,ttc,0.0,25
8,Greedy,ttvwscm,0.0,11
8,Greedy,ttc,0.0,6
8,Greedy,ttvwscm,0.0,11
8,Greedy,ttc,0.0,6
8,Greedy,ttvwscm,0.0,11
8,Greedy,ttc,0.0,6
8,Greedy,ttvwscm,0.0,12
8,Greedy,ttc,1.0,250
8,Greedy,ttvwscm,9.125000000000002,3
8,Greedy,ttc,0.0,1
8,Greedy,ttvwscm,0.0,1
8,Greedy,ttc,0.0,1
8,Greedy,ttvwscm,27.14999999999999,1
8,Greedy,ttc,1.0,4
8,Greedy,ttvwscm,0.0,3
8,Greedy,ttc,0.0,3
8,Greedy,ttvwscm,0.0,3
8,Greedy,ttc,0.0,4
8,Greedy,ttvwscm,0.0,3
8,Greedy,ttc,0.0,4
8,Greedy,ttvwscm,0.0,3
8,Greedy,ttc,0.0,6
8,Greedy,ttvwscm,0.0,4
8,Greedy,ttc,3.0,13
8,Greedy,ttvwscm,48.17499999999999,1740
8,Greedy,ttc,1.0,356
8,Greedy,ttvwscm,0.0,91
8,Greedy,ttc,0.0,308
8,Greedy,ttvwscm,0.0,71
8,Greedy,ttc,4.0,3555
8,Greedy,ttvwscm,32.19999999999999,60028
8,Greedy,ttc,4.0,60047
8,Greedy,ttvwscm,19.274999999999984,32838
8,Greedy,ttc,2.0,183
8,Greedy,ttvwscm,0.0,36
8,Greedy,ttc,0.0,11
8,Greedy,ttvwscm,0.0,52
8,Greedy,ttc,0.0,10
8,Greedy,ttvwscm,8.350000000000005,55
8,Greedy,ttc,1.0,52
8,Greedy,ttvwscm,6.375000000000005,189
8,Greedy,ttc,0.0,2
8,Greedy,ttvwscm,0.0,2
8,Greedy,ttc,2.0,29887
8,Greedy,ttvwscm,44.37499999999998,60176
8,Greedy,ttc,0.0,5
8,Greedy,ttvwscm,37.37499999999998,13123
8,Greedy,ttc,1.0,200
8,Greedy,ttvwscm,19.424999999999976,727
8,Greedy,ttc,0.0,415
8,Greedy,ttvwscm,0.0,529
8,Greedy,ttc,1.0,60014
8,Greedy,ttvwscm,16.449999999999974,60020
8,Greedy,ttc,1.0,60008
8,Greedy,ttvwscm,0.0,193
8,Greedy,ttc,0.0,330
8,Greedy,ttvwscm,6.475000000000007,60006
8,Greedy,ttc,1.0,60005
8,Greedy,ttvwscm,0.0,60004
8,Greedy,ttc,0.0,60003
8,Greedy,ttvwscm,0.0,60004
8,Greedy,ttc,2.0,60005
8,Greedy,ttvwscm,5.525000000000007,46
8,Greedy,ttc,0.0,55
8,Greedy,ttvwscm,0.0,68
8,Greedy,ttc,1.0,5950
8,Greedy,ttvwscm,0.0,14300
8,Greedy,ttc,0.0,6115
8,Greedy,ttvwscm,55.52499999999997,60022
8,Greedy,ttc,1.0,401
8,Greedy,ttvwscm,0.0,821
8,Greedy,ttc,0.0,343
8,Greedy,ttvwscm,19.549999999999972,11159
8,Greedy,ttc,1.0,60006
8,Greedy,ttvwscm,8.425000000000006,60002
8,Greedy,ttc,0.0,97
8,Greedy,ttvwscm,0.0,77
8,Greedy,ttc,1.0,674
8,Greedy,ttvwscm,0.0,761
8,Greedy,ttc,0.0,641
8,Greedy,ttvwscm,26.574999999999974,19307
8,Greedy,ttc,2.0,60008
8,Greedy,ttvwscm,0.0,3095
8,Greedy,ttc,0.0,1035
8,Greedy,ttvwscm,15.600000000000009,15755
8,Greedy,ttc,1.0,30764
8,Greedy,ttvwscm,0.0,60001
8,Greedy,ttc,0.0,30401
8,Greedy,ttvwscm,22.599999999999973,60001
8,Greedy,ttc,1.0,60004
8,Greedy,ttvwscm,0.0,60001
8,Greedy,ttc,0.0,60001
8,Greedy,ttvwscm,18.47499999999998,60005
8,Greedy,ttc,2.0,60003
9,Greedy,ttc,3.0,4
9,Greedy,ttvwscm,12.025,2
9,Greedy,ttc,0.0,1
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,3.0,49
9,Greedy,ttvwscm,37.05,248
9,Greedy,ttc,0.0,0
9,Greedy,ttvwscm,0.0,0
9,Greedy,ttc,3.0,373
9,Greedy,ttvwscm,13.100000000000001,2
9,Greedy,ttc,0.0,2
9,Greedy,ttvwscm,0.0,2
9,Greedy,ttc,0.0,2
9,Greedy,ttvwscm,0.0,1
9,Greedy,ttc,0.0,2
9,Greedy,ttvwscm,0.0,2
9,Greedy,ttc,1.0,32
9,Greedy,ttvwscm,0.0,105
9,Greedy,ttc,0.0,34
9,Greedy,ttvwscm,0.0,143
9,Greedy,ttc,0.0,37
9,Greedy,ttvwscm,18.099999999999994,806
9,Greedy,ttc,3.0,404
9,Greedy,ttvwscm,9.100000000000001,714
9,Greedy,ttc,0.0,2
9,Greedy,ttvwscm,0.0,2
9,Greedy,ttc,2.0,2
9,Greedy,ttvwscm,22.17499999999999,231
9,Greedy,ttc,0.0,10
9,Greedy,ttvwscm,9.175000000000002,241
9,Greedy,ttc,0.0,798
9,Greedy,ttvwscm,0.0,214
9,Greedy,ttc,0.0,846
9,Greedy,ttvwscm,0.0,216
9,Greedy,ttc,0.0,854
9,Greedy,ttvwscm,23.17499999999999,272
9,Greedy,ttc,3.0,11
9,Greedy,ttvwscm,12.225000000000003,361
9,Greedy,ttc,0.0,94
9,Greedy,ttvwscm,0.0,369
9,Greedy,ttc,1.0,19889
9,Greedy,ttvwscm,23.19999999999999,47750
9,Greedy,ttc,0.0,4
9,Greedy,ttvwscm,0.0,6
9,Greedy,ttc,3.0,6
9,Greedy,ttvwscm,0.0,5
9,Greedy,ttc,0.0,3
9,Greedy,ttvwscm,12.325000000000005,11
9,Greedy,ttc,3.0,202
9,Greedy,ttvwscm,8.350000000000005,186
9,Greedy,ttc,0.0,205
9,Greedy,ttvwscm,0.0,174
9,Greedy,ttc,0.0,215
